scenario,time_days,temperature_change_c,completed_cycles,mechanical_mm,thermal_recoverable_mm,hydraulic_transient_mm,cyclic_residual_mm,total_settlement_mm,allowable_settlement_mm,u_upper_silty_clay_kpa,u_sandy_silt_kpa,u_dense_sand_kpa
Building foundation,2796.8867403314916,-7.520979539833182,7.0,11.538461538461538,-1.0273145323341888,0.5269432464193715,0.23680278544395106,11.27489303799067,25.0,-78.25487809250811,-47.35984269904679,-8.828687134825701
Building foundation,2798.9046961325967,-7.688009634018611,7.0,11.538461538461538,-1.0501297045049198,0.3184987469247984,0.23680278544395106,11.043633366325368,25.0,-79.75524063134203,-47.70846285675466,-8.632507774074641
Building foundation,2800.9226519337017,-7.845776275394252,7.0,11.538461538461538,-1.0716795521736118,0.10976231058384878,0.23680278544395106,10.813347082315726,25.0,-81.15984442554571,-47.99959803299968,-8.425926913819653
Building foundation,2802.9406077348067,-7.994089367445184,7.0,11.538461538461538,-1.0919381094522718,-0.09901474876659888,0.23680278544395106,10.584311465686618,25.0,-82.466996306169,-48.23289743256468,-8.20919346790702
Building foundation,2804.9585635359117,-8.13277020444724,7.0,11.538461538461538,-1.11088096635727,-0.30758106791811557,0.23680278544395106,10.356802289630103,25.0,-83.67512052779884,-48.40807994783949,-7.982568583258356
Building foundation,2806.9765193370163,-8.261651686793273,7.0,11.538461538461538,-1.1284852982214397,-0.5156855371647092,0.23680278544395106,10.13109348851934,25.0,-84.78276066720433,-48.524934497532705,-7.746325325208431
Building foundation,2808.9944751381213,-8.380578522335432,7.0,11.538461538461538,-1.1447298931960574,-0.7230776028715654,0.23680278544395106,9.907456827837866,25.0,-85.78858137821226,-48.58332028100908,-7.500748348482914
Building foundation,2811.0124309392263,-8.489407413499682,7.0,11.538461538461538,-1.159595177809414,-0.9295075693732361,0.23680278544395106,9.686161576722839,25.0,-86.69137000068812,-48.5831669479418,-7.246133554211237
Building foundation,2813.0303867403313,-8.588007229948602,7.0,11.538461538461538,-1.1730632405513721,-1.1347268998386228,0.23680278544395106,9.467474183515494,25.0,-87.49003802169719,-48.52447468308077,-6.982787733389298
Building foundation,2815.0483425414363,-8.676259166583034,7.0,11.538461538461538,-1.1851178534553182,-1.3384885157393127,0.23680278544395106,9.251657954710858,25.0,-88.18362238707279,-48.40731420602898,-6.711028197219811
Building foundation,2817.0662983425414,-8.7540568866931,7.0,11.538461538461538,-1.1957444916516125,-1.5405470945608877,0.23680278544395106,9.038972737692989,25.0,-88.7712866618193,-48.23182668603168,-6.431182394777359
Building foundation,2819.0842541436464,-8.82130665008548,7.0,11.538461538461538,-1.2049303508689029,-1.7406593653983378,0.23680278544395106,8.829674607638248,25.0,-89.25232203794624,-47.99822357187741,-6.143587518457274
Building foundation,2821.1022099447514,-8.877927426033214,7.0,11.538461538461538,-1.2126643628622973,-1.9385844020794452,0.23680278544395106,8.624015558963746,25.0,-89.62614818852494,-47.706786337119595,-5.848590097685551
Building foundation,2823.1201657458564,-8.923850990911317,7.0,11.538461538461538,-1.2189372087497246,-2.134083913462971,0.23680278544395106,8.422243201692794,25.0,-89.8923139669331,-47.35786614092239,-5.5465455813776146
Building foundation,2825.1381215469614,-8.959022010401004,7.0,11.538461538461538,-1.2237413302404694,-2.3269225305617782,0.23680278544395106,8.224600463103242,25.0,-90.05049795044864,-46.95188340494148,-5.237817909650206
Building foundation,2827.156077348066,-8.983398106163154,7.0,11.538461538461538,-1.2270709387423138,-2.516868090145021,0.23680278544395106,8.031325295018155,25.0,-90.10050882753507,-46.489327306748564,-4.922779075301807
Building foundation,2829.174033149171,-8.996949906900966,7.0,11.538461538461538,-1.228922022336348,-2.703691914477794,0.23680278544395106,7.842650387091346,25.0,-90.04228562835394,-45.97075519041016,-4.60180867559008
Building foundation,2831.191988950276,-8.999661083750066,7.0,11.538461538461538,-1.2292923506110172,-2.8871690868606135,0.23680278544395106,7.658802886433859,25.0,-89.87589779822575,-45.39679189493217,-4.27529345484722
Building foundation,2833.209944751381,-8.991528369953517,7.0,11.538461538461538,-1.2281814773495943,-3.0670787226375946,0.23680278544395106,7.480004123918301,25.0,-89.60154511395014,-44.76812900137701,-3.9436268384827864
Building foundation,2835.227900552486,-8.972561564798006,7.0,11.538461538461538,-1.2255907410678362,-3.2432042353461092,0.23680278544395106,7.306469347491543,25.0,-89.21955744308723,-44.08552399956241,-3.6072084589368507
Building foundation,2837.245856353591,-8.942783521806476,7.0,11.538461538461538,-1.221523263401177,-3.4153335976874457,0.23680278544395106,7.138407462816866,25.0,-88.73039434648973,-43.34979937534523,-3.26644367415402
Building foundation,2839.263812154696,-8.9022301212014,7.0,11.538461538461538,-1.2159839453434007,-3.58325959700412,0.23680278544395106,6.976020781557968,25.0,-88.13464452456454,-42.561841619590005,-2.9217430791586816
Building foundation,2841.281767955801,-8.850950226671895,7.0,11.538461538461538,-1.2089794613413216,-3.746780084955833,0.23680278544395106,6.819504777608334,25.0,-87.43302510793117,-41.722600160016434,-2.573522011319932
Building foundation,2843.299723756906,-8.789005626496802,7.0,11.538461538461538,-1.2005182512526003,-3.905698221093351,0.23680278544395106,6.669047851559538,25.0,-86.62638079333229,-40.833086217213065,-2.222200049902459
Building foundation,2845.317679558011,-8.716470959094655,7.0,11.538461538461538,-1.190610510176375,-4.059822710036819,0.23680278544395106,6.524831103692295,25.0,-85.71568282583686,-39.89437158619536,-1.8682005105062933
Building foundation,2847.3356353591157,-8.633433623090161,7.0,11.538461538461538,-1.1792681761689585,-4.20896803197261,0.23680278544395106,6.38702811576392,25.0,-84.702027828562,-38.90758734497613,-1.5119499350043815
Building foundation,2849.3535911602207,-8.539993672005554,7.0,11.538461538461538,-1.1665049158593925,-4.352954666191252,0.23680278544395106,6.255804741854844,25.0,-83.58663648132305,-37.873922491703524,-1.1538775775924799
Building foundation,2851.3715469613257,-8.436263693704163,7.0,11.538461538461538,-1.1523361079822616,-4.491609307396591,0.23680278544395106,6.131318908526636,25.0,-82.37085204980914,-36.79462251201307,-0.7944148875721566
Building foundation,2853.3895027624308,-8.322368674730567,7.0,11.538461538461538,-1.1367788248474842,-4.624765074526154,0.23680278544395106,6.013720424531851,25.0,-81.05613876704693,-35.67098787831273,-0.4339949894872302
Building foundation,2855.407458563536,-8.19844584971167,7.0,11.538461538461538,-1.1198518117695246,-4.75226171183067,0.23680278544395106,5.903150800305294,25.0,-79.64408006911191,-34.504372482815675,-0.07305216124278929
Building foundation,2857.425414364641,-8.064644535999536,7.0,11.538461538461538,-1.101575464480734,-4.873945781970633,0.23680278544395106,5.7997430774541225,25.0,-78.13637668720689,-33.29618200620501,0.2879786891661786
Building foundation,2859.443370165746,-7.921125953755746,7.0,11.538461538461538,-1.0819718045560967,-4.98967085089721,0.23680278544395106,5.703621668452183,25.0,-76.5348445984114,-32.04787222389868,0.6486625476846992
Building foundation,2861.461325966851,-7.768063031693676,7.0,11.538461538461538,-1.0610644528789523,-5.099297664294701,0.23680278544395106,5.614902206731836,25.0,-74.8414128375678,-30.760947251953674,1.0085648183558162
Building foundation,2863.479281767956,-7.605640198712704,7.0,11.538461538461538,-1.038878601179648,-5.202694315372037,0.23680278544395106,5.533691407353803,25.0,-73.05812117293978,-29.436957734722355,1.3672518469753174
Building foundation,2865.497237569061,-7.434053161675918,7.0,11.538461538461538,-1.015440981681488,-5.2997364038010195,0.23680278544395106,5.4600869384229815,25.0,-71.18711764844883,-28.077498976447732,1.724291443610816
Building foundation,2867.5151933701654,-7.253508669598405,7.0,11.538461538461538,-0.990779834890463,-5.390307185609874,0.23680278544395106,5.394177303405153,25.0,-69.23065599544383,-26.684209019045156,2.0792534033574825
Building foundation,2869.5331491712705,-7.064224264531012,7.0,11.538461538461538,-0.9649248755676674,-5.474297713851547,0.23680278544395106,5.336041734486274,25.0,-67.19109291712914,-25.258766668390333,2.4317100247007293
Building foundation,2871.5511049723755,-6.866428019438971,7.0,11.538461538461538,-0.9379072569253096,-5.5516069698770645,0.23680278544395106,5.285750097103114,25.0,-65.07088524891638,-23.80288947148863,2.781236624863802
Building foundation,2873.5690607734805,-6.660358263391827,7.0,11.538461538461538,-0.9097595330895276,-5.62214198505604,0.23680278544395106,5.243362805759921,25.0,-62.87258699812666,-22.318331646964875,3.1274120515171098
Building foundation,2875.5870165745855,-6.44626329439525,7.0,11.538461538461538,-0.8805156198751725,-5.685817952797478,0.23680278544395106,5.208930751232838,25.0,-60.59884626660543,-20.80688197136539,3.469819190234589
Building foundation,2877.6049723756905,-6.2244010802117025,7.0,11.538461538461538,-0.8502107539199523,-5.742558330735911,0.23680278544395106,5.182495239249625,25.0,-58.25240205996716,-19.270361623823977,3.8080454670829367
Building foundation,2879.6229281767955,-5.995038947528964,7.0,11.538461538461538,-0.81888145022697,-5.792294932959889,0.23680278544395106,5.16408794071863,25.0,-55.836080987299546,-17.710621991680544,4.141683345742241
Building foundation,2881.6408839779006,-5.758453259852544,7.0,11.538461538461538,-0.7865654581670242,-5.834968012171494,0.23680278544395106,5.153730853566971,25.0,-53.352793855319185,-16.129542439704995,4.470330818554767
Building foundation,2883.6588397790056,-5.5149290845088474,7.0,11.538461538461538,-0.7533017159935109,-5.870526331678034,0.23680278544395106,5.1514362762339445,25.0,-50.805532161069685,-14.529028045607141,4.793591890913825
Building foundation,2885.6767955801106,-5.264759849161997,7.0,11.538461538461538,-0.7191303039249639,-5.898927227129105,0.23680278544395106,5.1572067928514205,25.0,-48.19736448740513,-12.91100730457074,5.111077058404353
Building foundation,2887.694751381215,-5.008246988255404,7.0,11.538461538461538,-0.6840923958513826,-5.920136657924657,0.23680278544395106,5.171035270129448,25.0,-45.531432805574106,-11.277429805561544,5.422403776128139
Building foundation,2889.71270718232,-4.745699579807341,7.0,11.538461538461538,-0.648230209722984,-5.934129248232056,0.23680278544395106,5.1929048659504495,25.0,-42.81094868939211,-9.630263882227814,5.727196919638569
Building foundation,2891.730662983425,-4.477433972995738,7.0,11.538461538461538,-0.6115869566808247,-5.940888317562877,0.23680278544395106,5.222789049661788,25.0,-40.03918944553934,-7.971494241210238,6.0250892369376565
Building foundation,2893.74861878453,-4.203773406982453,7.0,11.538461538461538,-0.574206788990795,-5.940405900872385,0.23680278544395106,5.2606516340423095,25.0,-37.219494164662336,-6.303119570727107,6.315721790984659
Building foundation,2895.766574585635,-3.9250476214347665,7.0,11.538461538461538,-0.5361347468435095,-5.932682758157638,0.23680278544395106,5.306446818904341,25.0,-34.35525969802179,-4.627150132307897,6.598744392188721
Building foundation,2897.7845303867402,-3.6415924592150937,7.0,11.538461538461538,-0.4974167040844311,-5.91772837354257,0.23680278544395106,5.360119246278488,25.0,-31.44993656455162,-2.9456053385866015,6.8738160203591345
Building foundation,2899.8024861878453,-3.353749461716086,7.0,11.538461538461538,-0.4580993129394044,-5.895560943851188,0.23680278544395106,5.421604067114896,25.0,-28.507024793245236,-1.260511320064432,7.140605235609202
Building foundation,2901.8204419889503,-3.061865457330738,7.0,11.538461538461538,-0.4182299478024777,-5.866207356682639,0.23680278544395106,5.490827019420371,25.0,-25.530069705899024,0.42610151621451586,7.3987905777131
Building foundation,2903.8383977900553,-2.766292143550009,7.0,11.538461538461538,-0.3778566481532872,-5.829703158014574,0.23680278544395106,5.567704517737628,25.0,-22.52265764526087,2.1122009331524247,7.648060953443638
Building foundation,2905.8563535911603,-2.4673856631956266,7.0,11.538461538461538,-0.3370280606733468,-5.786092509373822,0.23680278544395106,5.6521437538583195,25.0,-19.488411653772328,3.7957553122800434,7.888116011412915
Building foundation,2907.874309392265,-2.1655061752954277,7.0,11.538461538461538,-0.29579338063054533,-5.735428134626047,0.23680278544395106,5.744042808648897,25.0,-16.430987108078607,5.474736101700426,8.118666503973314
Building foundation,2909.89226519337,-1.8610174211195982,7.0,11.538461538461538,-0.2542022926026553,-5.6777712564483,0.23680278544395106,5.843290774854533,25.0,-13.354067314579757,7.147120260336999,8.339434635738344
Building foundation,2911.910220994475,-1.5542862859011417,7.0,11.538461538461538,-0.21230491061133655,-5.613191522561434,0.23680278544395106,5.949767890732718,25.0,-10.261359071333713,8.810892695538424,8.550154398304254
Building foundation,2913.92817679558,-1.2456823567675668,7.0,11.538461538461538,-0.17015171773861884,-5.541766921810737,0.23680278544395106,6.063345684356133,25.0,-7.1565882016487095,10.464048691109305,8.7505718907694
Building foundation,2915.946132596685,-0.9355774774168664,7.0,11.538461538461538,-0.12779350529867636,-5.46358369019628,0.23680278544395106,6.183887128410532,25.0,-4.043495064750157,12.1045963228389,8.940445625666044
Building foundation,2917.96408839779,-0.624345300075773,7.0,11.538461538461538,-0.08528131163837976,-5.378736206966066,0.23680278544395106,6.311246805301044,25.0,-0.9258300489455911,13.730558858609184,9.119546819931362
Building foundation,2919.982044198895,-0.31236083527666175,7.0,11.538461538461538,-0.042666360639890516,-5.287326880897198,0.23680278544395106,6.445271082368401,25.0,2.1926509473167863,15.339977140210399,9.287659670576703
Building foundation,2922.0,-1.7634913907721887e-14,8.0,11.538461538461538,-2.408809017218364e-15,-5.18946602690208,0.25021568999665345,6.59921120155611,25.0,5.308191041006674,16.930911943968606,9.444581614710733
Building foundation,2924.017955801105,0.31236083527656255,8.0,11.538461538461538,0.042666360639876964,-5.085271733108343,0.25021568999665345,6.746071855989727,25.0,8.417036891269255,18.501446317361008,9.590123573612843
Building foundation,2926.03591160221,0.6243453000757379,8.0,11.538461538461538,0.08528131163837496,-4.974869718572652,0.25021568999665345,6.8990888215239154,25.0,11.515443221914119,20.049687888795894,9.724110180558961
Building foundation,2928.0538674033146,0.9355774774168313,8.0,11.538461538461538,0.12779350529867156,-4.8583931817998804,0.25021568999665345,7.058077551956982,25.0,14.59967733417737,21.573771147769047,9.846379992123047
Building foundation,2930.0718232044196,1.245682356767342,8.0,11.538461538461538,0.17015171773858814,-4.735982640249922,0.25021568999665345,7.222846305946857,25.0,17.66602360434391,23.07185969266315,9.956785682705478
Building foundation,2932.0897790055246,1.5542862859011068,8.0,11.538461538461538,0.21230491061133178,-4.607785761026128,0.25021568999665345,7.393196378043395,25.0,20.71078796078472,24.54214844346717,10.055194222048987
Building foundation,2934.1077348066297,1.861017421119501,8.0,11.538461538461538,0.254202292602642,-4.473957182948592,0.25021568999665345,7.568922338112242,25.0,23.73030233502188,25.98286581675335,10.14148703552741
Building foundation,2936.1256906077347,2.1655061752953313,8.0,11.538461538461538,0.2957933806305322,-4.334658330227249,0.25021568999665345,7.749812278861476,25.0,26.720929081480346,27.392275860304213,10.215560147022336
Building foundation,2938.1436464088397,2.467385663195593,8.0,11.538461538461538,0.3370280606733422,-4.1900572179590645,0.25021568999665345,7.935648071172469,25.0,29.679065360561037,28.768680344794326,10.277324304203596
Building foundation,2940.1616022099447,2.766292143549915,8.0,11.538461538461538,0.3778566481532743,-4.040328249683723,0.25021568999665345,8.126205626927742,25.0,32.601147479788025,30.110420810026184,10.326705086072275
Building foundation,2942.1795580110497,3.061865457330704,8.0,11.538461538461538,0.418229947802473,-3.885652007241731,0.25021568999665345,8.321255169018933,25.0,35.48365518778574,31.415880563246976,10.363642992632858
Building foundation,2944.1975138121547,3.353749461716112,8.0,11.538461538461538,0.458099312939408,-3.7262150331881463,0.25021568999665345,8.520561508209454,25.0,38.32311591590454,32.683486627133924,10.388093516584432
Building foundation,2946.2154696132598,3.641592459215003,8.0,11.538461538461538,0.49741670408441874,-3.5622096060241355,0.25021568999665345,8.723884326518476,25.0,41.11610896240441,33.91171163511295,10.400027196950191
Building foundation,2948.2334254143643,3.925047621434735,8.0,11.538461538461538,0.5361347468435051,-3.3938335085171674,0.25021568999665345,8.93097846678453,25.0,43.859269614134114,35.09907567171478,10.399429654574952
Building foundation,2950.2513812154693,4.203773406982365,8.0,11.538461538461538,0.574206788990783,-3.221289789388768,0.25021568999665345,9.141594228060207,25.0,46.5492932007511,36.244148055757435,10.386301609450232
Building foundation,2952.2693370165744,4.477433972995652,8.0,11.538461538461538,0.611586956680813,-3.0447865186577188,0.25021568999665345,9.355477666481288,25.0,49.18293907659747,37.34554906420757,10.360658879848396
Building foundation,2954.2872928176794,4.745699579807202,8.0,11.538461538461538,0.6482302097229651,-2.8645365369324605,0.25021568999665345,9.572370901248696,25.0,51.75703452542476,38.40195159463681,10.3225323632612
Building foundation,2956.3052486187844,5.0082469882552685,8.0,11.538461538461538,0.6840923958513639,-2.680757198955561,0.25021568999665345,9.792012425353995,25.0,54.26847858327459,39.41208276427805,10.271967999171421
Building foundation,2958.3232044198894,5.264759849161968,8.0,11.538461538461538,0.71913030392496,-2.4936701117089597,0.25021568999665345,10.014137420674192,25.0,56.714245774903745,40.374725443751124,10.209026713699888
Building foundation,2960.3411602209944,5.5149290845088705,8.0,11.538461538461538,0.7533017159935141,-2.303500867395588,0.25021568999665345,10.238478077056119,25.0,59.09138975924364,41.28871972360592,10.133784346192824
Building foundation,2962.3591160220994,5.758453259852467,8.0,11.538461538461538,0.7865654581670137,-2.1104787716191096,0.25021568999665345,10.464763915006095,25.0,61.39704687952005,42.15296431192598,10.04633155784278
Building foundation,2964.3770718232045,5.995038947528938,8.0,11.538461538461538,0.8188814502269663,-1.91483656708929,0.25021568999665345,10.692722111595867,25.0,63.62843961373671,42.96641786129792,9.946773722448265
Building foundation,2966.3950276243095,6.224401080211723,8.0,11.538461538461538,0.850210753919955,-1.7168101531859434,0.25021568999665345,10.922077829192204,25.0,65.78287992137675,43.72810022355457,9.835230799446732
Building foundation,2968.412983425414,6.446263294395179,8.0,11.538461538461538,0.8805156198751629,-1.5166383017193554,0.25021568999665345,11.152554546613999,25.0,67.85777248228237,44.437093630775685,9.711837189372284
Building foundation,2970.430939226519,6.660358263391718,8.0,11.538461538461538,0.9097595330895125,-1.314562369229403,0.25021568999665345,11.383874392318301,25.0,69.85061782382242,45.092543801130006,9.576741571914553
Building foundation,2972.448895027624,6.8664280194388665,8.0,11.538461538461538,0.9379072569252954,-1.1108260061708333,0.25021568999665345,11.615758479212655,25.0,71.7590153325578,45.69366096821464,9.430106726770134
Building foundation,2974.466850828729,7.064224264530989,8.0,11.538461538461538,0.9649248755676643,-0.9056748633339603,0.25021568999665345,11.847927240691895,25.0,73.58066614680271,46.239720832665284,9.272109337506851
Building foundation,2976.484806629834,7.253508669598347,8.0,11.538461538461538,0.9907798348904551,-0.6993562958554095,0.25021568999665345,12.080100767493239,25.0,75.3133759265699,46.73006543487674,9.102939778672095
Building foundation,2978.502762430939,7.4340531616758625,8.0,11.538461538461538,1.0154409816814807,-0.49211906517523063,0.25021568999665345,12.311999144964442,25.0,76.95505749759026,47.164103947797564,8.922801886408532
Building foundation,2980.520718232044,7.6056401987126865,8.0,11.538461538461538,1.0388786011796456,-0.2842130392994666,0.25021568999665345,12.543342790338372,25.0,78.50373336619205,47.54131338882719,8.731912712845753
Building foundation,2982.538674033149,7.768063031693691,8.0,11.538461538461538,1.0610644528789543,-0.07588889172943558,0.25021568999665345,12.773852789607709,25.0,79.9575381020323,47.86123924997083,8.530502264570124
Building foundation,2984.556629834254,7.9211259537557295,8.0,11.538461538461538,1.0819718045560944,0.13260220057954797,0.25021568999665345,13.003251233593833,25.0,81.31472058579584,48.123496045485,8.318813225484213
Building foundation,2986.574585635359,8.064644535999491,8.0,11.538461538461538,1.101575464480728,0.3410088598661154,0.25021568999665345,13.231261552805034,25.0,82.5736461191637,48.327767776359735,8.097100664392487
Building foundation,2988.5925414364638,8.198445849711575,8.0,11.538461538461538,1.1198518117695118,0.549079810452646,0.25021568999665345,13.457608850680352,25.0,83.7327983944963,48.473808311070684,7.865631727662336
Building foundation,2990.610497237569,8.322368674730555,8.0,11.538461538461538,1.1367788248474824,0.7565641815123543,0.25021568999665345,13.68202023481803,25.0,84.79078132187291,48.561441682150395,7.624685317334165
Building foundation,2992.628453038674,8.436263693704129,8.0,11.538461538461538,1.1523361079822567,0.9632118093480297,0.25021568999665345,13.904225145788477,25.0,85.74632071126855,48.590562298212824,7.374551755065368
Building foundation,2994.646408839779,8.539993672005522,8.0,11.538461538461538,1.166504915859388,1.168773538819279,0.25021568999665345,14.12395568313686,25.0,86.59826580786243,48.5611350711858,7.115532432316506
Building foundation,2996.664364640884,8.633433623090115,8.0,11.538461538461538,1.1792681761689523,1.3730015235542479,0.25021568999665345,14.340946928181392,25.0,87.34559067860665,48.473195458587185,6.847939447197074
Building foundation,2998.682320441989,8.716470959094663,8.0,11.538461538461538,1.1906105101763762,1.5756495245844897,0.25021568999665345,14.554937263219056,25.0,87.98739544840004,48.3268494208023,6.572095228412063
Building foundation,3000.700276243094,8.789005626496795,8.0,11.538461538461538,1.2005182512525991,1.7764732070429627,0.25021568999665345,14.765668686753756,25.0,88.5229073843692,48.12227329340931,6.288332146760195
Building foundation,3002.718232044199,8.850950226671877,8.0,11.538461538461538,1.2089794613413192,1.975230434567803,0.25021568999665345,14.972887124367315,25.0,88.95148182695586,47.85971357470947,5.996992114653402
Building foundation,3004.736187845304,8.902230121201386,8.0,11.538461538461538,1.2159839453433987,2.1716815610570204,0.25021568999665345,15.176342734858611,25.0,89.2726029666825,47.53948662871502,5.698426174138632
Building foundation,3006.754143646409,8.94278352180648,8.0,11.538461538461538,1.2215232634011775,2.3655897194226685,0.25021568999665345,15.375790211282037,25.0,89.48588446566623,47.161978303955614,5.392994073919674
Building foundation,3008.7720994475135,8.972561564798001,8.0,11.538461538461538,1.2255907410678353,2.5567211069964606,0.25021568999665345,15.570989076522487,25.0,89.591069923128,46.72764346856081,5.081063835888011
Building foundation,3010.7900552486185,8.991528369953512,8.0,11.538461538461538,1.2281814773495934,2.744845267243187,0.25021568999665345,15.761703973050974,25.0,89.5880331843391,46.23700546217925,4.763011311684932
Building foundation,3012.8080110497235,8.999661083750066,8.0,11.538461538461538,1.2292923506110172,2.9297353674419284,0.25021568999665345,15.947704946511138,25.0,89.47677849262966,45.69065546539551,4.43921972982989
Building foundation,3014.8259668508285,8.996949906900966,8.0,11.538461538461538,1.228922022336348,3.111168472001253,0.25021568999665345,16.128767722795793,25.0,89.25744048427882,45.089251787403164,4.110079233959698
Building foundation,3016.8439226519336,8.98339810616316,8.0,11.538461538461538,1.2270709387423147,3.2889258110784594,0.25021568999665345,16.304673978278966,25.0,88.93028402629136,44.433519072793764,3.775986412736021
Building foundation,3018.8618784530386,8.959022010401013,8.0,11.538461538461538,1.2237413302404707,3.46279304417949,0.25021568999665345,16.47521160287815,25.0,88.49570389725591,43.72424742841629,3.437343821986779
Building foundation,3020.8798342541436,8.923850990911331,8.0,11.538461538461538,1.2189372087497266,3.6325605184217764,0.25021568999665345,16.640174955629696,25.0,87.9542243116705,42.96229147136017,3.0945594996578496
Building foundation,3022.8977900552486,8.877927426033208,8.0,11.538461538461538,1.2126643628622966,3.7980235211489344,0.25021568999665345,16.799365112469424,25.0,87.30649828830734,42.14856929920803,2.748046474159018
Building foundation,3024.9157458563536,8.821306650085475,8.0,11.538461538461538,1.2049303508689022,3.9589825265928407,0.25021568999665345,16.952590105919935,25.0,86.55330686337918,41.28406138379992,2.3982222666970605
Building foundation,3026.9337016574586,8.754056886693109,8.0,11.538461538461538,1.1957444916516138,4.115243436285925,0.25021568999665345,17.09966515639573,25.0,85.69555814945375,40.369809389840874,2.045508388195088
Building foundation,3028.951657458563,8.676259166583076,8.0,11.538461538461538,1.1851178534553242,4.266617812933956,0.25021568999665345,17.240412894847474,25.0,84.73428624125147,39.40691491977611,1.6903298314047255
Building foundation,3030.969613259668,8.588007229948612,8.0,11.538461538461538,1.1730632405513737,4.412923107467696,0.25021568999665345,17.374663576477264,25.0,83.67064996964436,38.39653818644545,1.3331145588228046
Building foundation,3032.9875690607732,8.489407413499716,8.0,11.538461538461538,1.1595951778094185,4.553982878999437,0.25021568999665345,17.502255285267047,25.0,82.50593150535917,37.33989661511859,0.9742929870304446
Building foundation,3035.0055248618783,8.380578522335467,8.0,11.538461538461538,1.1447298931960623,4.689627007419905,0.25021568999665345,17.62303412907416,25.0,81.24153481406181,36.23826337659071,0.6142974680738128
Building foundation,3037.0234806629833,8.26165168679334,8.0,11.538461538461538,1.1284852982214486,4.819691898379036,0.25021568999665345,17.736854425058677,25.0,79.87898396469268,35.09296585311212,0.2535617685141883
Building foundation,3039.0414364640883,8.132770204447228,8.0,11.538461538461538,1.1108809663572685,4.944020680403664,0.25021568999665345,17.843578875219126,25.0,78.41992129308377,33.905384038995294,-0.10747945322730137
Building foundation,3041.0593922651933,7.994089367445171,8.0,11.538461538461538,1.09193810945227,5.062463393914777,0.25021568999665345,17.943078731825242,25.0,76.8661054230758,32.676948877829986,-0.4683911705988715
Building foundation,3043.0773480662983,7.84577627539427,8.0,11.538461538461538,1.0716795521736142,5.174877171916367,0.25021568999665345,18.035233952548175,25.0,75.21940914751475,31.409140538306872,-0.828738513091561
Building foundation,3045.0953038674033,7.6880096340186626,8.0,11.538461538461538,1.050129704504927,5.281126412138362,0.25021568999665345,18.119933345101483,25.0,73.48181717168485,30.10348663072949,-1.1880872902243536
Building foundation,3047.1132596685084,7.520979539833201,8.0,11.538461538461538,1.0273145323341915,5.3810829404260785,0.25021568999665345,18.19707470121846,25.0,71.65542372189744,28.761560366363693,-1.5460045147094679
Building foundation,3049.131215469613,7.344887251091876,8.0,11.538461538461538,1.003261526166864,5.474626165179382,0.25021568999665345,18.26656491980444,25.0,69.74243002211317,27.384978661840226,-1.902058924168568
Building foundation,3051.149171270718,7.159944945287177,8.0,11.538461538461538,0.97799966800194,5.561643222655526,0.25021568999665345,18.32832011911566,25.0,67.74514164163996,25.975400190895094,-2.2558215007705544
Building foundation,3053.167127071823,6.9663754634929544,8.0,11.538461538461538,0.9515593964109322,5.642029112960385,0.25021568999665345,18.38226573782951,25.0,65.66596571710639,24.534523385798657,-2.6068659881642002
Building foundation,3055.185082872928,6.764412041858107,8.0,11.538461538461538,0.923972569861738,5.7156868265645056,0.25021568999665345,18.428336624884434,25.0,63.50740805205026,23.06408439087569,-2.9547694050842512
Building foundation,3057.203038674033,6.554298030575376,8.0,11.538461538461538,0.8952724283316937,5.7825274611913295,0.25021568999665345,18.466477117981217,25.0,61.27207009762506,21.56585497058781,-3.299112555010396
Building foundation,3059.220994475138,6.33628660066313,8.0,11.538461538461538,0.8654935532559647,5.842470328936802,0.25021568999665345,18.49664111065096,25.0,58.96264581805462,20.041640374694296,-3.63948053126695
Building foundation,3061.238950276243,6.110640438913977,8.0,11.538461538461538,0.8346718258596052,5.895443053491328,0.25021568999665345,18.518792107809126,25.0,56.5819184446183,18.49327716306651,-3.9754632169531545
Building foundation,3063.256906077348,5.877631431377875,8.0,11.538461538461538,0.8028443839235095,5.941381657346891,0.25021568999665345,18.532903269728596,25.0,54.13275712207906,16.922630992777663,-4.306655779101456
Building foundation,3065.274861878453,5.637540335760386,8.0,11.538461538461538,0.7700495770362467,5.980230638884276,0.25021568999665345,18.538957444378713,25.0,51.618113451587675,15.331594370130047,-4.632659156470327
Building foundation,3067.292817679558,5.390656443131755,8.0,11.538461538461538,0.7363269203858269,6.011943039247505,0.25021568999665345,18.536947188091524,25.0,49.04101793423829,13.722084370333716,-4.9530805403813245
Building foundation,3069.3107734806626,5.137277229353511,8.0,11.538461538461538,0.7017170471469517,6.036480498924931,0.25021568999665345,18.526874774530075,25.0,46.40457631955124,12.09604032757916,-5.26753384802357
Building foundation,3071.3287292817677,4.877707996642944,8.0,11.538461538461538,0.6662616595211645,6.053813303968722,0.25021568999665345,18.50875219194808,25.0,43.711965863286636,10.455421498288835,-5.575640187653849
Building foundation,3073.3466850828727,4.612261505708506,8.0,11.538461538461538,0.6300034784890549,6.063920421797239,0.25021568999665345,18.482601128744488,25.0,40.966431499108964,8.802204700370648,-5.877028315130009
